N,P,K,temperature,humidity,ph,rainfall,label
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
101,33,33,26.97251562,62.0183627,6.9086713789999985,142.8610793,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103,40,30,27.30901814,55.196224,6.3483162570000005,141.48316440000005,coffee
118,31,34,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
106,21,35,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99,15,27,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
118,33,30,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104,18,30,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee

68,48,19,21.59284006,53.28243271,6.217925159,82.8853700,wheat
66,33,22,19.95009679,69.10381268,6.327897245,99.5810073,wheat
60,36,35,21.81499474,58.19244869,7.215431632,90.7130470,wheat
72,40,29,14.99943098,67.49547936,7.212364673,74.1000529,wheat
75,30,37,18.04439189,44.69459874,7.459046576,84.1947921,wheat
62,48,46,18.32475398,47.57987891,7.007063914,38.4815052,wheat
67,41,17,16.14778402,36.31012886,5.984796531,61.5497791,wheat
59,48,28,18.31751664,51.74572758,6.361668395,30.3410291,wheat
63,45,26,19.29691192,68.25374200,6.828453651,77.1739484,wheat
80,50,28,22.31915784,42.62763342,5.410923912,45.9361296,wheat
60,59,31,23.26210647,44.74540164,6.633658080,78.0880000,wheat
81,46,27,18.74226613,46.54366898,6.771049216,98.4264176,wheat
60,48,31,20.80419204,53.85707406,6.627257415,109.9044316,wheat
75,50,31,18.96119951,53.23790569,6.062510662,90.6107621,wheat
70,30,29,19.00856362,62.10378915,7.133374090,64.7390571,wheat
71,32,26,20.29146569,50.94672601,7.116819717,55.4530716,wheat
56,40,26,15.19021209,55.64976473,5.463220269,64.8834760,wheat
87,40,26,21.54404452,50.30076454,6.616427431,69.9471569,wheat
72,51,36,22.02787530,58.61299263,6.953232003,54.5691485,wheat
80,31,26,18.25341071,45.95448546,6.639640632,68.2263948,wheat
81,39,27,18.45913023,57.90676758,7.020811944,95.2228264,wheat
72,38,26,19.17335143,61.07853762,6.052460438,36.6309472,wheat
70,40,34,17.26878151,58.02794084,5.982301669,56.0338626,wheat
70,54,31,18.05408130,63.31987567,7.235737320,79.0898163,wheat
68,26,26,22.83412652,52.76757494,6.409329000,56.6323002,wheat
75,44,24,24.10140647,63.34472138,6.585718036,64.4032323,wheat
64,41,43,23.57425088,55.68297352,6.686260860,50.4319514,wheat
85,34,32,14.76220124,58.20443431,6.034422744,62.8476474,wheat
70,55,27,15.84572704,49.45364289,7.417014540,58.4790414,wheat
76,37,31,21.20892708,58.07002435,7.372445723,75.5073033,wheat
66,33,29,22.27806304,51.76220703,6.652269906,63.0962162,wheat
86,37,19,18.18051379,63.74554132,6.427413708,85.4674553,wheat
72,39,27,21.19219744,50.38185517,7.125006751,80.2941123,wheat
57,46,39,17.34688802,46.18873891,6.740355035,25.0500230,wheat
58,40,30,25.20082386,56.41055977,6.628652896,74.3267676,wheat
63,36,36,18.28664507,54.89840367,6.730649081,73.1517006,wheat
75,41,19,16.91739516,60.78264126,6.121778491,56.5460330,wheat
61,40,29,20.16175026,59.81030894,7.320007743,46.6899766,wheat
59,42,25,19.49563807,54.74017011,6.486630519,61.5000618,wheat
64,48,37,23.44863723,36.44477601,7.209673919,56.5620689,wheat
62,48,34,23.11301489,57.85053073,6.923310431,61.0427252,wheat
74,43,26,18.31640789,60.43142917,6.138908499,53.6903194,wheat
51,44,40,19.10682248,42.04961614,7.172630486,67.3535145,wheat
65,50,41,23.18655334,61.64843556,6.230818082,96.9409836,wheat
80,48,30,19.41626273,72.96083612,7.264760546,84.5178408,wheat
78,38,25,18.40182543,67.85191417,6.888637772,89.0937139,wheat
57,49,33,22.87561445,55.40283355,6.358238760,37.1603458,wheat
71,49,23,18.34891666,49.61987420,6.292945994,70.9188309,wheat
67,70,27,22.34412293,40.33574296,6.389505214,68.0555891,wheat
60,29,32,20.84726870,49.98703639,7.366290078,59.3218440,wheat
59,48,32,21.23610376,52.08613097,6.527613705,91.3694369,wheat
72,35,30,14.86449244,55.03290378,7.035422295,68.0621023,wheat
63,41,39,16.16040264,48.16936916,6.453822778,88.9075592,wheat
66,45,27,22.19346875,64.16658832,6.791458637,81.6745736,wheat
63,41,35,21.14094336,40.90909608,6.641857558,83.3493522,wheat
87,59,31,20.89769994,55.68649126,7.186730905,80.9207465,wheat
72,48,32,18.28119883,55.51569660,6.620717771,109.9904422,wheat
79,46,26,18.16180201,65.98074618,7.220924111,98.4403716,wheat
80,49,34,18.93921614,51.06317791,7.400778000,45.6708613,wheat
87,44,22,22.40484734,52.47932708,6.847692052,79.6888140,wheat
68,45,17,18.87842398,61.52420501,6.651006106,89.4625185,wheat
72,40,32,23.56898228,49.99986157,6.463653263,32.9617957,wheat
85,39,29,23.85373496,51.95071479,7.002749291,76.8320999,wheat
66,51,24,19.63949265,48.47560170,6.470335065,71.4793558,wheat
67,32,32,28.72028404,40.91252163,6.780294769,76.6779378,wheat
71,41,33,16.25067516,55.33785985,7.589546425,51.9042799,wheat
58,51,24,21.83669901,58.58528297,5.900831109,65.4898868,wheat
70,35,21,22.67540763,64.12486900,6.675082192,87.1760405,wheat
54,40,28,22.20082445,49.66491157,7.234523143,92.8790538,wheat
75,46,35,18.34975263,50.56371214,6.221940757,56.8155088,wheat
80,24,32,19.52610653,45.60944608,7.021452322,42.3464043,wheat
83,45,35,17.57807733,42.77451795,7.296240647,65.2975630,wheat
51,40,28,16.87509313,53.42443834,5.994172931,80.8287704,wheat
70,49,33,21.23737479,54.91599714,6.669544058,99.0626759,wheat
66,36,32,23.31368540,36.53022147,6.422870327,107.7901430,wheat
69,34,28,27.91972281,50.93338644,6.420478142,54.5629460,wheat
77,39,26,19.35494325,53.61282128,6.568325746,69.1342023,wheat
54,52,22,19.75899925,55.38211969,6.218005340,84.5428530,wheat
47,41,28,20.79710676,65.16134595,6.814417327,69.1934128,wheat
45,35,28,22.59864176,61.06608026,6.950357191,60.3528528,wheat
68,38,31,14.83706404,66.52521838,6.938362088,54.1236049,wheat
93,41,26,17.07143951,59.02045670,6.655167587,96.6356171,wheat
64,50,34,21.75953559,50.75542474,6.837034134,30.0206764,wheat
86,49,28,15.41388968,64.48922962,6.687924829,48.6432456,wheat
62,36,35,20.51925429,56.68624645,6.149404281,93.4951963,wheat
74,29,36,19.95177168,61.40860224,6.374681054,56.1704493,wheat
70,34,32,19.67226287,59.99971782,6.376770843,70.3209958,wheat
63,38,20,21.01243900,50.83898655,6.473306445,69.4736466,wheat
69,61,30,20.15882322,48.50798825,6.312527002,89.3757056,wheat
62,43,24,18.18405108,68.58171955,6.224538743,32.9088535,wheat
72,51,34,19.98469840,53.87445875,6.325398358,34.2340167,wheat
60,30,33,16.94651081,41.42103680,6.192009919,84.2147258,wheat
77,46,27,14.36661949,50.28832685,6.660379221,55.7122467,wheat
58,39,31,15.90773127,56.51460957,6.200654544,64.1725421,wheat
68,38,33,16.65663195,62.98649193,6.736482341,79.6531722,wheat
45,35,27,19.18903161,63.52413851,5.735558080,62.6184400,wheat
72,49,43,14.17744166,68.61582366,7.206167692,73.7663000,wheat
77,40,37,19.68797544,62.49677351,6.458575823,70.9912521,wheat
66,38,42,23.23152714,53.08284648,6.381138693,75.9969204,wheat
66,42,32,16.04419220,49.64787899,7.118225203,45.1170635,wheat
67,34,21,13.15121246,36.83956232,6.539363474,42.8080820,barley
56,33,14,22.35597580,42.84595297,6.890253992,87.0844047,barley
62,31,20,14.68885143,46.55945470,7.241776483,62.8828012,barley
71,47,27,16.86007273,66.79657521,6.287928443,73.8793423,barley
72,43,27,14.08686856,46.50724528,6.313773990,72.6152308,barley
72,36,21,15.13360047,57.78079586,6.715913832,72.8555162,barley
65,31,23,15.42770696,50.15951537,6.713855067,40.9653520,barley
69,36,26,16.45027858,63.08945579,6.340241463,76.6703655,barley
56,53,25,12.76421023,54.76822689,6.665867306,65.5017102,barley
85,39,16,21.14877389,37.55166709,6.012823253,57.8228003,barley
56,39,29,19.55797967,52.72746834,6.693024143,42.1576171,barley
48,36,29,19.78104099,40.38051679,6.699357432,69.4080526,barley
76,31,25,18.97903936,50.83699550,7.213114350,45.8197079,barley
64,41,24,18.53438271,50.49466615,5.625785935,64.8558404,barley
70,38,28,18.29463249,61.65071480,6.065604558,46.2956713,barley
74,39,28,17.88865630,55.93686366,7.357130656,53.9342865,barley
74,31,21,12.57877880,62.54442327,6.272859977,46.6146380,barley
51,45,30,21.12125847,58.68042008,6.048898785,90.9540656,barley
61,38,32,18.34102212,50.60954691,6.091844546,34.3288800,barley
63,43,23,18.08574293,52.04525696,6.394824629,57.6861659,barley
79,32,23,19.54975034,55.44162448,6.398559249,42.7240642,barley
63,23,25,18.18861638,63.10475225,6.430497348,89.1778740,barley
44,41,17,16.59381981,48.66767533,6.621710022,61.4831410,barley
59,33,26,13.31780529,56.02619726,6.450449078,79.2455786,barley
71,40,30,15.77646578,51.33075437,6.536287095,49.8741993,barley
50,44,27,12.78238550,59.53073892,6.379113259,61.0417567,barley
64,41,24,13.58338316,57.12806542,7.335576355,50.4678881,barley
51,43,23,18.38615742,67.97891015,6.970554158,70.7443783,barley
54,47,23,11.45816537,50.89203500,6.087910364,56.1883719,barley
67,26,20,17.77935473,56.14457463,6.150216315,100.8245532,barley
57,21,28,18.62481182,63.88511093,6.752214631,70.1244590,barley
52,35,21,18.75074499,56.38141656,6.301385289,68.9980373,barley
70,46,35,15.62118427,62.01650991,6.618756038,60.6943380,barley
63,32,28,21.29916323,55.57518806,6.786844949,18.5147601,barley
46,28,27,17.39180367,61.50418458,6.788937140,52.5422961,barley
67,44,19,17.34222408,69.40410517,6.456462197,94.6965348,barley
60,40,24,14.43552968,64.64921967,6.446572977,65.3554586,barley
67,45,22,11.44781554,54.30952417,6.504015560,47.2499357,barley
50,35,22,19.05809761,44.95873878,6.946312727,86.7149421,barley
44,49,22,13.86523143,58.47982718,6.575864547,46.8852856,barley
49,33,26,18.44016214,52.48306772,6.317117988,83.5138514,barley
59,35,24,23.54101774,47.89779325,6.330279487,75.8608881,barley
68,34,24,20.77190805,43.71632163,6.257796278,31.3113588,barley
53,44,28,13.09309731,53.82728026,6.179155960,62.2749600,barley
58,44,33,16.64395222,58.00182621,6.394787798,59.9654616,barley
67,44,32,15.30969160,49.22262306,6.328600420,85.2855739,barley
49,36,23,22.24512164,42.86756892,5.896291627,78.3270992,barley
75,33,19,15.89093266,62.30831612,6.555158791,54.4284660,barley
51,35,18,19.00793953,60.79421248,6.118513214,55.8360735,barley
49,45,25,14.07182519,55.90284912,6.461622170,36.9804662,barley
59,41,21,13.20801921,49.37266684,7.242903137,46.3839630,barley
63,59,31,13.53453248,60.94784058,6.169428935,39.2151226,barley
50,47,34,18.00454635,54.91617867,5.735594985,74.8333433,barley
58,32,24,14.11125627,63.65339648,6.614845171,23.6170671,barley
73,49,17,11.11434713,53.70674884,6.270972470,57.1189346,barley
56,28,25,16.51797113,53.12164838,5.812067570,39.0609642,barley
68,45,28,18.31570662,48.27019925,6.184106165,54.1334018,barley
67,32,21,13.21970934,59.32217089,6.543548439,51.0422825,barley
55,42,19,12.55080113,59.23464269,6.579056098,62.0037321,barley
62,41,19,18.74321055,46.10285613,6.601553086,54.6381016,barley
59,29,30,17.59210813,46.01349874,6.705032115,51.5561141,barley
66,38,30,10.94786205,46.24350255,6.236110385,62.6182753,barley
62,42,18,18.02388420,59.92504699,6.601240032,83.0635274,barley
62,33,15,15.69072791,55.40869111,6.715045113,45.7110636,barley
62,39,26,21.57199089,43.49905185,6.488029381,70.0258725,barley
71,35,30,20.89463210,58.25958056,6.909031637,72.3996877,barley
56,36,16,9.89775220,49.77738186,6.405630850,68.9391672,barley
66,31,18,17.27989465,55.27169560,5.815553190,78.0559220,barley
75,38,22,16.91944880,61.97147047,7.404337596,68.7346774,barley
63,46,25,15.49526068,72.42817224,6.779570048,76.3912213,barley
55,38,21,12.77183198,44.95191801,6.589110398,43.2721946,barley
62,26,30,13.64174162,66.25591196,6.481824718,63.2594628,barley
59,37,32,16.68028597,47.01100225,6.202402130,54.0806871,barley
68,44,17,19.66722558,52.97029774,6.600374205,54.8210159,barley
47,39,25,12.59791736,59.57394953,6.570717513,57.4341504,barley
63,36,33,17.17131902,56.94773645,6.522028184,63.9591355,barley
81,38,32,14.96752840,63.93112539,6.931981957,89.9312314,barley
62,43,29,15.27937490,51.44151427,6.920970272,87.0638381,barley
58,34,29,17.06244875,64.79536505,6.435608724,54.6357638,barley
68,36,26,16.85317265,61.49054091,6.380055408,45.8735604,barley
75,40,28,16.43424433,55.99337382,6.842521646,56.2788180,barley
59,42,32,16.25452518,52.84222533,6.284647289,55.7173951,barley
59,33,20,16.94294768,56.83306362,6.940523741,69.5384687,barley
68,43,22,14.30141493,58.85158049,6.015207084,59.5316509,barley
58,33,18,12.75934327,55.73897436,6.215404972,76.5609171,barley
62,40,25,16.85791410,60.24094265,6.270655756,46.1432533,barley
71,29,29,18.08951199,48.38706075,6.314436420,61.4242993,barley
68,39,29,16.76046832,42.73847658,6.286044309,63.3497810,barley
56,28,27,21.83988649,46.59216550,6.155072995,62.9957799,barley
49,44,19,14.87974372,65.80863775,6.509544348,51.2270951,barley
48,31,32,15.91054683,56.03985113,6.224067838,59.2994098,barley
82,43,27,16.52819653,56.13403836,7.054319312,32.4686206,barley
59,41,20,9.58844166,68.54082297,5.717013931,68.7445176,barley
61,29,26,14.99808491,49.75597040,6.638876438,86.0969342,barley
73,32,23,16.85959017,53.99617209,6.201366842,59.8188236,barley
57,51,27,18.18785751,53.37042483,7.164528230,57.1640450,barley
67,30,30,17.87357810,50.03854474,6.684823144,82.7500469,barley
55,36,29,16.95265512,61.12480397,7.379402503,90.5376893,barley
71,50,36,15.40887934,57.19699110,6.444723008,63.1281418,barley
78,31,26,16.22724089,58.63443240,6.348662588,87.1110039,barley
72,35,37,24.52981680,55.50644091,6.165719901,51.6667266,sorghum
72,33,27,29.57651338,60.38892691,7.104880497,54.2110247,sorghum
61,37,18,30.85549206,59.12322948,5.236240119,52.0821323,sorghum
87,28,29,21.63961889,42.48286966,6.605626308,44.3855902,sorghum
82,21,21,28.71719247,42.77584044,5.322235977,46.7858509,sorghum
75,28,37,29.56274851,50.39174818,6.061378675,39.0003013,sorghum
47,47,29,24.63308767,59.22281464,5.574549139,68.0373369,sorghum
77,30,45,29.40720954,48.03380406,5.940116613,37.0220103,sorghum
76,35,28,30.38788331,55.64774623,7.016495847,56.1565225,sorghum
56,48,31,27.52293148,50.38266161,6.135624205,35.9277152,sorghum
55,43,32,31.46805080,69.63290633,5.454366039,74.5961190,sorghum
76,46,35,30.62155845,52.99420875,5.788903314,50.8472723,sorghum
82,38,38,30.30932586,60.72183501,6.521085089,59.9747974,sorghum
77,35,18,29.04425759,53.54469612,5.817858994,44.4090637,sorghum
66,32,19,27.54769819,50.65171557,5.947389911,41.3181090,sorghum
71,33,37,27.33282123,54.44589284,5.853083258,40.9447408,sorghum
65,29,31,29.21753314,52.00264671,6.208767011,77.1342983,sorghum
40,26,35,26.35209473,58.25004389,6.834344729,52.0092468,sorghum
75,24,28,28.69460087,56.25889162,6.209741418,57.7178966,sorghum
68,38,25,31.98958462,53.83611049,7.018808562,65.8910773,sorghum
67,29,23,24.92819218,48.57423197,5.979210541,29.5000351,sorghum
75,41,25,21.42315494,56.96468118,6.341861441,53.0457071,sorghum
77,41,40,27.41501959,51.58293187,6.493748969,51.7217748,sorghum
58,29,28,28.62272580,64.48480002,5.683940108,48.5126074,sorghum
55,35,29,24.80551891,50.30461893,6.678157894,56.3913108,sorghum
80,22,30,25.97451345,51.47400916,5.975847641,36.9758471,sorghum
68,31,33,28.26240346,36.94463493,6.809221541,46.7440190,sorghum
80,32,30,26.29779517,46.79120195,6.807166864,75.6997773,sorghum
78,29,29,26.60950315,52.96886543,6.724382458,34.9807456,sorghum
77,26,32,27.74144038,52.22805288,4.736355956,67.1498403,sorghum
76,44,44,30.45724466,50.78100271,6.863494910,51.6975091,sorghum
62,35,26,23.44076462,42.41019678,5.910682157,30.9890634,sorghum
61,31,30,29.82443719,63.67390585,6.238944565,92.1124588,sorghum
71,45,30,26.15599879,60.82683140,5.905473810,71.7789808,sorghum
60,44,34,19.77181133,45.88108739,6.549302095,53.7563674,sorghum
60,25,30,28.63763754,40.34362536,6.013401226,59.3679840,sorghum
54,49,32,24.45780857,45.82878054,6.773656719,59.1636462,sorghum
74,30,28,30.50773110,51.18014796,5.979300784,55.1214139,sorghum
58,35,24,28.84607860,59.72410367,6.280235087,26.2999880,sorghum
79,44,28,28.22797202,48.27897703,6.514572830,61.7245657,sorghum
82,28,31,29.07875801,51.36516972,6.969189914,47.2952998,sorghum
63,38,16,28.07317655,48.57800580,7.026810264,50.5153727,sorghum
67,42,39,22.61824153,35.10288347,6.973650882,50.2276501,sorghum
80,28,40,26.85844773,40.19154283,5.775642944,53.2376422,sorghum
65,34,34,28.40624554,55.75958112,5.878183115,50.0748582,sorghum
73,32,26,24.67490186,47.87556617,6.861036999,56.5488571,sorghum
61,33,34,32.79334103,50.61140980,6.809099314,63.1908088,sorghum
54,33,36,29.65564725,49.23542839,5.500213235,72.5686541,sorghum
72,42,31,32.19598345,49.63062366,5.614151186,90.7350948,sorghum
69,40,32,36.37532704,55.17477455,6.120162644,64.9333642,sorghum
79,38,27,30.91056944,60.55315667,6.815025346,53.1130140,sorghum
67,32,31,28.48663176,44.44771943,5.912057738,36.1632231,sorghum
71,37,38,25.44779970,46.11270859,6.194012520,81.1212372,sorghum
66,23,30,27.13981090,56.54043831,6.306247442,69.8558313,sorghum
57,46,32,29.25249399,35.88838785,6.380939433,53.1000343,sorghum
76,24,27,25.77920283,51.77537766,6.513384164,33.1390042,sorghum
59,42,38,29.92404506,45.39087276,6.432488136,49.4395465,sorghum
60,31,34,31.30003805,37.41771993,5.994995118,46.0861265,sorghum
75,37,28,26.54363404,45.29612917,5.866940388,93.9840673,sorghum
78,37,32,30.42994078,59.38132071,5.498508245,71.4780325,sorghum
68,35,26,29.64260856,53.39026744,5.149440991,70.0780425,sorghum
72,39,27,30.24364143,47.44848561,6.886505507,45.4780872,sorghum
69,40,29,23.58282413,58.04391103,5.859913549,36.9245710,sorghum
59,41,28,24.01344194,47.47798823,6.728859645,57.9432620,sorghum
61,39,29,25.84515386,54.79517132,5.945682867,21.6445637,sorghum
61,34,26,30.15457635,66.18659563,6.401779108,59.0470214,sorghum
73,39,22,25.59194298,37.13979193,6.344382869,34.4721992,sorghum
58,33,31,23.21622091,50.11287536,5.596057923,48.5393601,sorghum
70,33,26,28.31663770,51.00456387,6.085246126,66.5425238,sorghum
62,36,29,31.72484809,55.34264406,6.328830381,31.7036603,sorghum
60,42,30,27.08384462,42.52308837,6.042342955,58.8596713,sorghum
53,38,21,30.09553550,31.42428376,6.149629012,57.6933421,sorghum
67,42,24,28.15293744,44.37504096,6.299705001,84.5503107,sorghum
25,35,38,31.51317249,51.02951166,5.351803201,44.9904131,sorghum
75,53,31,29.06577884,31.07368612,6.035030174,66.3841734,sorghum
97,40,25,33.25519793,55.04629568,6.024306446,75.7899258,sorghum
51,38,28,34.28815859,48.82882875,6.669231611,60.6327399,sorghum
34,41,28,28.52602588,45.31188411,6.638798633,72.3918666,sorghum
72,33,34,28.78219935,43.76229565,6.686429490,84.9470575,sorghum
63,25,25,28.02697910,50.37561220,5.619230007,56.9929642,sorghum
59,46,41,27.69955925,45.86127709,5.105728290,40.5227247,sorghum
74,41,29,25.34070528,52.00153726,6.390276211,38.0184415,sorghum
58,21,20,28.87505868,33.83657762,6.251441424,67.7233742,sorghum
54,42,26,27.34717246,55.77701304,6.742770072,61.0738109,sorghum
80,36,30,26.42838105,62.16209538,5.648075448,44.0819058,sorghum
57,25,29,26.01510239,43.60026640,6.325334387,72.7638010,sorghum
72,22,37,34.52760779,65.71954251,6.486604078,47.7039941,sorghum
53,29,31,30.33134777,38.03566431,6.640174456,87.0657911,sorghum
69,26,34,28.37597321,42.91707570,7.130362540,61.9545953,sorghum
68,32,30,22.83130346,59.68004307,6.880467010,66.5870981,sorghum
86,37,42,23.46236679,49.44141212,6.048613693,77.1417830,sorghum
76,24,28,28.39880455,68.29389889,6.089833046,45.8661973,sorghum
61,27,39,27.34621221,51.69742110,5.723657300,52.7615880,sorghum
72,50,28,29.89069101,56.12159933,6.107795803,70.1393677,sorghum
49,30,27,26.50805570,64.44547208,6.229268890,76.2356515,sorghum
40,35,32,25.11930279,49.77735143,7.981932539,68.6742203,sorghum
64,47,32,31.51976938,31.28928962,6.304226629,56.2988330,sorghum
67,43,36,25.48688201,47.27501992,6.261956635,56.6174753,sorghum
66,41,40,23.22648365,52.61723748,6.833127486,40.8619344,sorghum
75,36,28,22.50516574,47.54400267,5.816506193,52.6082526,sorghum
32,66,57,24.91236555,61.39849611,6.253445694,85.4091382,soybean
35,58,51,23.64485424,77.42534232,6.805841568,85.3269221,soybean
11,58,43,24.89218064,63.91781788,6.246521030,132.1612160,soybean
9,63,62,26.91630214,54.84343528,6.490080841,94.7351800,soybean
22,71,50,26.93545769,52.41449728,6.535455821,92.2028566,soybean
28,60,58,22.52185313,74.79611189,6.010613247,111.9309862,soybean
27,61,46,22.05446402,77.99166933,6.901132803,120.1131371,soybean
45,55,60,22.63448365,64.44088982,6.048621888,114.2277667,soybean
25,62,62,27.16749597,61.43303673,6.576403996,105.2368085,soybean
39,47,47,27.61695312,66.45319842,6.945129121,85.0879483,soybean
35,57,46,24.19551102,60.68297393,6.413426312,78.6808168,soybean
26,57,52,25.20546292,61.64375463,6.822583829,98.8294859,soybean
26,53,47,23.22421071,64.09910719,6.550976631,120.3394694,soybean
25,58,36,25.55704480,69.76036711,6.758458130,107.7350317,soybean
36,57,63,27.92707715,68.99910389,6.990645587,71.5140132,soybean
36,60,33,22.74261885,68.46664200,6.392666501,61.4932593,soybean
39,70,42,24.80519128,64.97561251,5.827349313,99.0844669,soybean
31,60,44,28.22923006,60.58414308,7.174201838,112.0764716,soybean
39,66,40,26.82133054,67.89711764,6.613435597,120.0334958,soybean
38,54,38,27.75465614,66.76657650,6.386938453,77.2210851,soybean
34,67,62,25.01226118,75.84290114,5.944298011,58.8275349,soybean
24,67,57,18.99031120,57.00939371,6.475733381,72.3022818,soybean
31,53,62,28.87649195,56.96107732,6.603438064,74.3331848,soybean
22,59,54,27.73709153,67.57276713,6.538955668,102.3200877,soybean
19,59,59,27.27656696,63.36884508,6.181074063,93.4495395,soybean
49,47,57,26.06157307,58.95768692,6.073149532,102.7021850,soybean
27,77,59,22.78170306,77.59921176,6.626554615,95.6284510,soybean
30,66,36,25.63229816,67.77998488,6.581278410,120.6109321,soybean
28,66,57,23.61049272,64.76780066,7.292190111,84.5652238,soybean
27,73,44,27.57123156,69.90100766,6.579754270,90.3277268,soybean
27,53,53,24.06777341,54.38071740,5.302252061,103.9868234,soybean
40,71,38,24.65991887,69.54336620,5.833863263,65.5481151,soybean
18,60,51,25.06011158,63.97618810,5.986678530,85.8738142,soybean
33,68,47,22.74107918,64.65811505,6.401863623,79.3837037,soybean
31,58,56,25.66023049,56.61764349,6.163813204,105.2016504,soybean
30,53,58,26.14431242,65.59467496,6.437555110,113.8569198,soybean
31,57,43,24.10707472,54.89158784,6.063160408,68.5955685,soybean
23,64,54,25.29518989,69.27486303,6.823511072,106.1223055,soybean
25,66,39,22.20113014,68.32149674,6.126064702,66.1070175,soybean
27,74,59,29.38295744,55.23063059,6.002917943,86.1486461,soybean
32,48,57,27.19169815,76.61401083,6.649905256,76.1168849,soybean
29,55,61,25.64227692,60.91782038,6.587611973,81.5763917,soybean
32,69,34,22.64688481,48.00960673,6.521382964,68.5064297,soybean
39,69,40,21.89460208,65.09306641,6.865851308,103.8424571,soybean
18,58,72,28.27489425,56.31109062,6.991882053,89.8879597,soybean
34,53,35,22.26525803,68.44246951,6.624025029,94.4891369,soybean
31,64,53,23.38431682,70.14596938,6.268090745,90.4518659,soybean
20,68,47,16.85789194,72.87389009,6.770974419,82.2436951,soybean
39,73,49,25.98695466,51.29047407,6.294803438,88.5360213,soybean
35,69,45,30.50129296,68.81157091,6.678598397,84.6932484,soybean
31,58,33,25.62754869,66.99358921,6.340146134,73.3720484,soybean
27,59,60,28.22063462,66.41382464,6.106659758,64.6003606,soybean
24,57,55,23.41821500,75.29294257,6.860247299,69.5924061,soybean
27,55,40,23.21800765,73.21155554,6.083894358,98.0501332,soybean
30,49,50,27.51919388,74.64998826,6.297906573,90.0297799,soybean
46,65,43,21.40015982,61.35623959,6.815659701,88.1627401,soybean
27,65,40,24.74140856,66.11072683,6.581619647,93.5761649,soybean
33,53,58,18.90042534,65.20453319,5.991000334,105.4908187,soybean
37,55,35,26.39905523,62.20415257,7.554359877,80.5775811,soybean
22,57,62,20.68906279,55.96998629,6.229752040,95.8302315,soybean
25,45,49,27.06573721,69.75623337,6.994785503,84.7096543,soybean
32,70,60,20.71461171,55.89079121,6.268024972,89.0543411,soybean
34,63,68,26.03520862,75.50603222,6.788750416,105.3824248,soybean
34,53,42,22.71870813,68.05876525,6.600155078,65.3094221,soybean
30,58,52,22.61970734,53.60476292,6.662622629,82.9766800,soybean
31,57,56,19.89724757,59.09020523,6.476754277,79.4372136,soybean
38,65,71,24.49513788,62.64084246,6.506237287,87.1224514,soybean
13,59,43,32.62742258,67.85628934,6.533807586,71.8561747,soybean
53,59,66,27.16016224,60.48968618,5.595288487,79.5830435,soybean
43,62,48,22.39318816,62.81484482,6.450906083,86.9459952,soybean
42,65,59,27.82097540,62.62620208,6.782427443,78.5621484,soybean
38,69,57,25.64589563,57.66175180,6.107636425,87.4082847,soybean
28,69,52,26.13180596,57.38614779,6.052406465,114.6869630,soybean
9,39,51,15.28136788,72.36927447,6.347326164,109.2661082,soybean
43,76,50,24.33923148,63.23086351,6.298922010,70.4498971,soybean
33,65,58,25.00170667,70.75446962,6.177213435,132.1718534,soybean
32,54,54,25.31349191,69.18415894,6.455513071,96.2761337,soybean
39,57,69,19.08881197,55.16162474,6.907873043,72.3652137,soybean
20,46,44,25.65517358,60.31360090,7.149990019,75.4435661,soybean
39,55,48,24.78613228,63.99247474,6.043998134,93.3430223,soybean
20,53,55,21.13506370,70.25550037,6.881592936,102.2819829,soybean
27,54,54,27.68619381,71.75901821,6.487015156,92.7783941,soybean
30,64,48,20.75572740,63.31339433,6.337833727,95.1795229,soybean
28,54,42,23.83383005,67.03628700,6.343001692,102.3644958,soybean
25,57,50,24.67651416,68.79156602,6.026894316,59.3139582,soybean
42,69,45,26.34526888,71.79495471,6.365344085,71.3228216,soybean
33,61,52,24.97911547,52.22643858,6.714973189,76.8017201,soybean
40,77,45,22.82953560,62.35479928,6.534509267,112.7314460,soybean
25,60,55,31.86089712,71.16302958,6.542133942,103.8039837,soybean
35,61,31,20.77812367,79.67275038,6.989641401,99.8146343,soybean
27,72,48,22.62051897,57.59240818,6.104553868,91.1266138,soybean
19,65,55,27.05414877,55.94573623,7.360342646,75.0120439,soybean
40,49,51,25.01521946,70.10921603,5.702733943,127.0252380,soybean
32,66,58,22.03612463,65.33182577,6.062776543,65.1206660,soybean
23,64,65,26.88579324,74.89403584,6.904752345,88.5309156,soybean
43,68,47,20.02727189,82.02655365,6.151782174,88.1740512,soybean
